9.945106837732067273e-01,7.276695805377926263e-01,3.512266378248597443e-01,9.796134674491334682e-01
8.816064565073205017e-01,4.654600794114632789e-01,9.043506264148448714e-02,8.026207449755825563e-01
9.927715729473182149e-01,9.108074561461518837e-01,3.127981550184640858e-01,9.277816662288533855e-01
9.919468943440916675e-01,7.180534188966627429e-01,2.489883950554261371e-02,8.852353156073878848e-01
7.642039243782970948e-01,4.334391078293133859e-01,5.118316628751251596e-01,7.832155883687997866e-01
9.931985933971866354e-01,8.512389210991363475e-01,9.358498137680903994e-02,8.823046008799948492e-01
9.280747617429867535e-01,5.366875773853434506e-01,1.344622402424888730e-02,7.662494752630627515e-01
7.474488780055343895e-01,4.341833283288818457e-01,9.630058294913981243e-01,7.750848477722854790e-01
8.051331402786714442e-01,4.715376719755886015e-01,9.433389667207925378e-01,7.767822669493515964e-01
9.115766058550328621e-01,5.032810663263538320e-01,4.872728405090753778e-02,7.731790909598924566e-01
9.078994964189547323e-01,5.134828578894473639e-01,1.142153789569918532e-01,7.618731303524938214e-01
9.966236154866050523e-01,8.893727108771115608e-01,5.932321247105853956e-03,8.942509717551422321e-01
9.967690939382286563e-01,9.787106609324015549e-01,1.849687731528512069e-01,9.200936862425332929e-01
9.282038134549139841e-01,5.331188045843879841e-01,9.961588709752389192e-02,7.793649585291125836e-01
9.148297501241614560e-01,5.244432172602729869e-01,1.234935626350902593e-01,7.647453712559392214e-01
9.690088854666779605e-01,6.633951217265543487e-01,4.951730447946528502e-01,8.979199020949024668e-01
9.421402194935178942e-01,5.872359014226429252e-01,9.244311030067036139e-01,8.887725639103135622e-01
8.958040977793494397e-01,5.016722823314195834e-01,1.286121814962205567e-01,7.665369485329474042e-01
8.804206915684121837e-01,4.990171965890578543e-01,3.031568244222225816e-01,7.706779192063696327e-01
9.983135170760731869e-01,8.520655722071172056e-01,2.617903205368118380e-01,9.522974545519710121e-01
8.505817011712977216e-01,4.538177100888559634e-01,5.777572713927436876e-02,7.671792888077281214e-01
9.929267896746076794e-01,9.765438529649883570e-01,1.834699888304908155e-01,8.890139952531291856e-01
9.830904435053391399e-01,6.891912095284222772e-01,3.111978544484858000e-01,8.928984931231707112e-01
9.947357583063690667e-01,8.055437772234352867e-01,5.695715603054507525e-02,8.862258151787595351e-01
7.721341568731376892e-01,4.274570802836403782e-01,3.527262446439294319e-01,7.764658749980530850e-01
8.349718985529892556e-01,4.562957583089980451e-01,2.609382749616411257e-01,7.753871795851080551e-01
7.935320582923178767e-01,4.552078487466821866e-01,7.691692981870145163e-01,7.834829733829862253e-01
7.672477311317213999e-01,4.307952105111828578e-01,5.047474767874323698e-01,7.962540163813361938e-01
7.212471220550752404e-01,4.204151147437888980e-01,9.809372834417292575e-01,7.700762312300544199e-01
9.926684719788593236e-01,7.998825002445214549e-01,1.829520526972953087e-01,8.921764062754513613e-01
9.969586839867219386e-01,8.654364079479498484e-01,3.462473422477829743e-02,8.965802429840221688e-01
7.735450997146037233e-01,4.272622581007358145e-01,3.231141314246456231e-01,7.737918410242219380e-01
9.933600102497471829e-01,9.299187503882299088e-01,1.853004349592698441e-01,8.958500966777300789e-01
