t0 tau logZsun
1.064125338748094940e+01 4.816921364130871686e-01 1.469632195318300028e-01
1.067960522032809401e+01 4.715348405099546447e-01 1.399065125097482820e-01
1.093831642811997718e+01 4.295657511473643386e-01 2.040490726115713471e-01
1.096420055131587468e+01 4.217457393776040120e-01 1.924382877406962677e-01
1.094055877838943047e+01 4.263161154126198782e-01 1.835338819455469839e-01
1.081532261262211136e+01 4.475920520920637080e-01 1.688446403278018870e-01
1.070831757410382323e+01 4.645709289559600275e-01 1.411826393380835043e-01
1.063278580821863883e+01 4.815148845629296792e-01 1.369121813048228553e-01
1.087247988372976160e+01 4.392065333309773112e-01 1.814695126602865471e-01
1.086900784366921080e+01 4.417383831290804252e-01 1.866456044029920491e-01
1.092976233853947932e+01 4.319794121852432167e-01 2.074673896654903871e-01
1.050887843659146448e+01 5.041612964923583018e-01 1.322542166678410958e-01
1.091558723842999790e+01 4.325539320729639425e-01 1.899560143632808007e-01
1.091169857834096568e+01 4.348882826019687675e-01 2.022031336569662940e-01
1.093135764916396369e+01 4.319927687282254514e-01 2.051648190018533491e-01
1.097942140744273409e+01 4.220713908954549232e-01 2.200557007196102255e-01
1.092605379915558217e+01 4.317394112952146479e-01 1.970135035164939374e-01
1.061853436961154173e+01 4.838779837680484697e-01 1.357708314218588619e-01
1.068165470089219404e+01 4.743836385956301527e-01 1.588348484495134549e-01
1.089259682221487679e+01 4.381967268353300082e-01 1.978024941312384044e-01
1.064948362658893188e+01 4.807775911515689282e-01 1.499488666976667162e-01
1.084725798762165638e+01 4.463680768959599199e-01 1.926071262101904935e-01
1.096218839562281921e+01 4.254305837938777146e-01 2.085618980682180101e-01
1.090082621457036538e+01 4.324715595551116842e-01 1.803079176501496406e-01
1.087696529338435703e+01 4.400280652049239904e-01 1.873539636351964077e-01
1.063059147537708782e+01 4.846540113351741619e-01 1.460804362985435034e-01
1.093910560622778050e+01 4.257936644999291143e-01 1.830733410022942209e-01
1.067095167365613584e+01 4.748230185075647536e-01 1.461019128095801811e-01
1.103101317611128174e+01 4.131805938595568550e-01 2.308661832472909126e-01
1.090025634318664594e+01 4.355317206427842813e-01 1.875356260295628630e-01
1.089123846401391305e+01 4.377433802703907806e-01 1.892693244648468998e-01
1.090822849469931022e+01 4.349841407547347938e-01 1.971598752642877983e-01
1.091651157045656895e+01 4.305365835099272398e-01 1.814989732405178913e-01
1.071392052203858469e+01 4.669566404826893113e-01 1.619137203592311280e-01
1.089276161821483058e+01 4.367854247141076396e-01 1.866884731561904154e-01
1.067917064424785778e+01 4.724824555333707043e-01 1.457673932713312581e-01
1.061382961225383781e+01 4.872526958431326327e-01 1.442736484443338796e-01
1.066200670799672778e+01 4.760256494932541549e-01 1.455109813109238814e-01
1.097328900191910961e+01 4.236774444180840815e-01 2.206521765840472327e-01
1.089764422609556149e+01 4.361054328150227311e-01 1.905192948069052150e-01
1.081324189223683696e+01 4.491273925751734786e-01 1.724586204162243952e-01
1.099166467195233565e+01 4.207109942105191625e-01 2.253228364343260459e-01
1.063552532568703235e+01 4.790008318514102359e-01 1.265716004873098655e-01
1.092362616547480592e+01 4.327415826768074569e-01 2.006194169175201658e-01
1.087412863954280340e+01 4.400755881211593779e-01 1.833129201054912727e-01
1.091558723842999790e+01 4.325539320729639425e-01 1.899560143632808007e-01
1.092605379915558217e+01 4.317394112952146479e-01 1.970135035164939374e-01
1.066884084912282837e+01 4.750855058454829805e-01 1.517033258705202670e-01
1.097933682323884952e+01 4.228035366293518282e-01 2.177381993550771000e-01
1.089580085347776262e+01 4.391360140442142623e-01 2.042275527018651005e-01
1.061152905696735083e+01 4.848859336323048663e-01 1.284070312236935685e-01
1.059977731107768584e+01 4.875792883752405049e-01 1.332646669762680425e-01
1.064615110123053299e+01 4.791252714048398476e-01 1.376172307096115155e-01
1.093496718011484781e+01 4.319096321086561274e-01 2.073443295952919208e-01
1.089038773031917096e+01 4.351880232997040188e-01 1.802098311086020033e-01
1.067960188994266524e+01 4.728359934115710095e-01 1.423386611976411587e-01
1.062163051610157716e+01 4.835536891456025943e-01 1.330558939328336798e-01
1.091777180122225666e+01 4.326637407437388116e-01 1.967930758192975027e-01
1.089046785721654942e+01 4.360121732221002855e-01 1.821098374162435363e-01
1.085189595443452859e+01 4.484075691777242856e-01 2.040041894449835524e-01
1.064327665032402237e+01 4.764258490873082286e-01 1.222015910856284471e-01
1.087799708788675446e+01 4.383949646840828440e-01 1.846151683318177916e-01
1.064337583843922985e+01 4.787446340324330585e-01 1.376028865363903009e-01
1.040500234636568599e+01 5.238525515808264421e-01 9.758777866058254702e-02
1.093300874541661116e+01 4.293179838427740314e-01 1.982518147813436826e-01
1.066762734220947806e+01 4.740618593966823280e-01 1.408099564459694975e-01
1.104754546781990143e+01 4.081712578108105394e-01 2.184713281460375356e-01
1.066826261091746453e+01 4.733068937374265150e-01 1.415905716192984443e-01
1.065713364884148007e+01 4.743809810166567664e-01 1.287493717231207313e-01
1.089085177044801434e+01 4.382001245167749248e-01 1.968938654878118477e-01
1.067095167365613584e+01 4.748230185075647536e-01 1.461019128095801811e-01
1.066695671849085514e+01 4.730744799567775938e-01 1.334470114138555097e-01
1.062322317133334693e+01 4.827265754163666545e-01 1.342613298460744176e-01
1.055465307459950530e+01 4.941750813915771201e-01 1.201310553746979259e-01
1.092298910797510381e+01 4.337811272661463713e-01 1.977703911666117698e-01
1.067961989186808047e+01 4.723685872710781664e-01 1.465273274367722145e-01
1.101974511355813391e+01 4.137851879234724639e-01 2.170375037639824534e-01
1.060241085774774916e+01 4.869033262195426315e-01 1.321074064873202225e-01
1.087859740622471172e+01 4.391612469764968329e-01 1.865525748064662537e-01
1.095949372758134288e+01 4.258524538093730882e-01 2.148270901296207569e-01
1.055997574218116242e+01 4.947473411018943334e-01 1.336760549305839874e-01
1.054996760323124683e+01 4.937021439978739878e-01 1.165279117401376574e-01
1.062849839620289494e+01 4.810968249161757249e-01 1.315985721013714915e-01
1.070176087262176701e+01 4.684357967871158879e-01 1.539685461333877292e-01
1.062724904144039328e+01 4.818353664836348416e-01 1.352269496756410838e-01
1.093224231152124837e+01 4.283948598901608507e-01 1.934709740351223672e-01
1.063800736172512096e+01 4.802335572268166541e-01 1.333753581978207592e-01
1.061241976201538328e+01 4.825154122545466939e-01 1.224123274394042227e-01
1.089156523653594455e+01 4.402879265587998359e-01 2.044792291926977867e-01
1.092362616547480592e+01 4.327415826768074569e-01 2.006194169175201658e-01
1.070080962498010990e+01 4.678592898413532208e-01 1.515678240501205920e-01
1.062996802463320734e+01 4.805256850934939705e-01 1.255310441852381942e-01
1.054098208441125983e+01 4.954713873904844634e-01 1.176358089469222712e-01
1.061806925642133592e+01 4.853502005862075364e-01 1.396647853193826450e-01
1.058912699560542592e+01 4.874782335077320061e-01 1.231898072066428540e-01
1.095547662499075514e+01 4.251073889123969662e-01 1.988749949498607172e-01
1.098574126466263223e+01 4.225964787092771346e-01 2.289086884036248826e-01
1.094660879035411227e+01 4.264431651209358298e-01 1.983022811851782308e-01
1.087029860092154721e+01 4.385836981697707748e-01 1.780492348594733265e-01
1.070281838755295745e+01 4.701994699386166654e-01 1.608399646359521817e-01
1.087260377555051782e+01 4.382011202367133151e-01 1.726782646008699906e-01
1.071318471111514903e+01 4.677978301750003731e-01 1.663201105506906252e-01
1.063278580821863883e+01 4.815148845629296792e-01 1.369121813048228553e-01
1.056633435928294240e+01 4.913853981730402221e-01 1.196103479620171939e-01
1.094943897635132757e+01 4.272201941150411408e-01 2.036819680373813668e-01
1.065793000469669138e+01 4.777459551642009306e-01 1.427067762343772195e-01
1.086958612226876930e+01 4.398713296666461048e-01 1.765209536121492562e-01
1.088146998514242014e+01 4.390504759893594233e-01 1.914928501672505945e-01
1.087463826254663068e+01 4.394597740647573358e-01 1.824541382795672462e-01
1.090442019692350684e+01 4.352409809555210507e-01 1.935313056827476785e-01
1.096163961341219029e+01 4.228398970220424991e-01 1.952823813766615402e-01
1.089249762062014071e+01 4.358913864422022111e-01 1.873932867468992569e-01
1.064781416384149182e+01 4.768372552461620506e-01 1.324809243573201734e-01
1.092432111223617675e+01 4.316789680227742787e-01 2.000222449091175747e-01
1.085276732409385758e+01 4.446994010818938192e-01 1.889212421673445164e-01
1.090940412065222631e+01 4.343625332787160453e-01 1.938621200880419337e-01
1.089046785721654942e+01 4.360121732221002855e-01 1.821098374162435363e-01
1.062883435763302131e+01 4.806111676969752056e-01 1.284523691852132998e-01
1.097376296938683637e+01 4.178036015611462650e-01 1.927129993598852842e-01
1.091777180122225666e+01 4.326637407437388116e-01 1.967930758192975027e-01
1.067081927815989495e+01 4.729226777356893563e-01 1.378946384846111428e-01
1.090047125973919151e+01 4.341829859007750869e-01 1.789685695753400196e-01
1.095801274689694793e+01 4.246453942562117834e-01 2.018078320267138182e-01
1.056439703703558841e+01 4.923509856922349548e-01 1.240830130926404706e-01
1.094419672452618464e+01 4.281422699083863859e-01 2.004649078928784078e-01
1.064340767891969719e+01 4.817345392741004817e-01 1.476976047622775567e-01
1.092948405420680658e+01 4.306591998187755954e-01 1.943637233859720759e-01
1.096080175357689690e+01 4.223385358921962762e-01 1.950048302829969771e-01
1.091558879797934623e+01 4.327244812386077943e-01 1.918584029274810199e-01
1.069001691784575492e+01 4.705970527019124883e-01 1.545627214387721438e-01
1.062603213771084931e+01 4.811070463846636169e-01 1.247976362396077121e-01
1.091893644944555319e+01 4.321667354679222806e-01 1.876343652936718343e-01
1.095078141066645827e+01 4.262149516223830426e-01 1.966961537801004134e-01
1.068967396252052282e+01 4.701172735989739837e-01 1.455044962419385079e-01
1.094386345470089417e+01 4.244619904990790671e-01 1.874084251642620380e-01
1.062185607617575300e+01 4.833801853108363189e-01 1.340091975993500384e-01
1.093354516560948753e+01 4.302875570644306702e-01 1.997293575290148837e-01
1.087236712262284399e+01 4.369662238419612099e-01 1.716159721748469202e-01
1.103152174448183231e+01 4.118320878576725574e-01 2.197348725773995426e-01
1.066237027476272559e+01 4.803384847326043205e-01 1.594229181146005203e-01
1.092787422181373458e+01 4.304993879743063689e-01 1.959395625153717013e-01
1.096092557371763831e+01 4.256923933958170481e-01 2.090696190511698305e-01
1.067400253331668125e+01 4.755404859056859279e-01 1.500649086733130133e-01
1.063393525627796521e+01 4.807126964815678360e-01 1.397002073244681952e-01
1.089371290149931326e+01 4.387067206460078528e-01 1.952942495972487258e-01
1.087607813003183033e+01 4.413371489670440129e-01 1.964979864383078478e-01
1.064614244267393950e+01 4.750269034565646753e-01 1.224084018601483415e-01
1.094166321989511736e+01 4.262126942340075941e-01 1.924137102119014564e-01
1.062431753906721532e+01 4.844946964891385655e-01 1.460339379483421851e-01
1.091919301240403506e+01 4.312569454062474272e-01 1.883987164836775641e-01
1.083970906048432070e+01 4.436745022884554523e-01 1.755388737510461539e-01
1.064772879220358348e+01 4.765783899007866586e-01 1.310468134439406462e-01
1.062376458459677764e+01 4.853416941179882205e-01 1.484375412253697846e-01
1.090913738921842402e+01 4.330327066150291837e-01 1.907209450792102245e-01
1.089536754577445343e+01 4.382067461962930177e-01 2.008903368053065464e-01
1.090678077413151392e+01 4.388150351271196126e-01 2.136622235083094345e-01
1.093247523061944726e+01 4.299555159792578518e-01 1.940365679940443400e-01
1.052928579830108902e+01 4.968998130990023854e-01 1.163193803757289757e-01
1.087027922407570912e+01 4.419670484103249142e-01 1.917159446553542423e-01
1.082574709937845903e+01 4.467296022949258094e-01 1.756989592720663573e-01
1.089531105794487509e+01 4.378798663865334784e-01 1.998069577233172467e-01
1.092787422181373458e+01 4.304993879743063689e-01 1.959395625153717013e-01
1.054955087759419996e+01 4.962415077599842683e-01 1.299160117184556817e-01
1.057493107162077983e+01 4.913549072903270476e-01 1.272086997626789007e-01
1.052977210726515622e+01 4.994131734556375157e-01 1.290970160017468338e-01
1.089001732216193474e+01 4.399547387949519495e-01 2.007435618229536090e-01
1.095220201621419598e+01 4.252266260934481901e-01 1.930647786292594148e-01
1.069412513522354935e+01 4.714094501958616124e-01 1.553151845363331951e-01
1.058473607246843606e+01 4.879241985939142268e-01 1.205444514310061166e-01
1.096835263342321909e+01 4.238686625639283001e-01 2.142913149889702495e-01
1.092610925244470721e+01 4.323456917724136650e-01 2.011112651933295581e-01
1.066180784629822220e+01 4.758497357028362851e-01 1.378857827635537880e-01
1.090681153274509363e+01 4.318119984519263044e-01 1.784268073514905240e-01
1.091034351634997179e+01 4.346355174075201000e-01 1.971974759088030993e-01
1.090052432698329099e+01 4.393971767473610068e-01 2.124348829091267099e-01
1.072188646055506034e+01 4.658508955386239658e-01 1.687593196604315615e-01
1.065040401261427405e+01 4.816670645457449829e-01 1.583214081531854056e-01
1.059458006618809378e+01 4.864368696217087895e-01 1.234908105694740854e-01
1.103194594104206949e+01 4.136029885610028600e-01 2.297581236010701744e-01
1.062427918126061854e+01 4.827619566575973020e-01 1.337135437192973342e-01
1.061541955349763988e+01 4.872954512177544717e-01 1.455086318614644547e-01
1.098034091020273628e+01 4.211430928810094843e-01 2.201478398592491281e-01
1.101251819938330279e+01 4.145657967563062818e-01 2.186425336200747971e-01
1.066731100860456216e+01 4.737592655417091070e-01 1.419011840629336163e-01
1.065496751059947123e+01 4.756906429779549916e-01 1.344453199876673999e-01
1.091413626496516898e+01 4.345312967734210607e-01 1.990063970111140002e-01
1.090822849469931022e+01 4.349841407547347938e-01 1.971598752642877983e-01
1.088146339458786827e+01 4.367659497730765339e-01 1.764306544196760917e-01
1.067989611599028343e+01 4.716263039476457641e-01 1.454518828304594003e-01
1.064681389910150955e+01 4.809351079165114506e-01 1.455265972711430322e-01
1.092469470725077763e+01 4.301419752495221349e-01 1.868250425004185367e-01
1.043639513300433386e+01 5.178933976334877398e-01 1.098432920571688065e-01
1.056439703703558841e+01 4.923509856922349548e-01 1.240830130926404706e-01
1.067532301114886550e+01 4.729954925308222924e-01 1.452002770387750274e-01
1.090606246605702623e+01 4.350059435997717383e-01 1.963889110651346748e-01
1.067206821631478775e+01 4.758738387733416064e-01 1.526568398447762931e-01
1.060051110260319618e+01 4.865687260573714479e-01 1.268895526881710367e-01
1.087146592445615667e+01 4.403240304170981667e-01 1.859272234486488706e-01
1.079362817099657157e+01 4.502727254271930435e-01 1.644319025676121981e-01
1.085226427661474702e+01 4.451926147971134173e-01 1.906198774496181692e-01
1.064291895348147321e+01 4.812814928323462249e-01 1.459887703404461057e-01
1.065612413663512115e+01 4.759033947961276989e-01 1.369972186405616910e-01
1.064681389910150955e+01 4.809351079165114506e-01 1.455265972711430322e-01
1.058150442163615246e+01 4.927797681048630141e-01 1.403202846206221821e-01
1.088204541580345897e+01 4.378257567228519553e-01 1.837904900165998612e-01
1.062774088419319796e+01 4.821439219427463008e-01 1.326153511442997868e-01
1.063860462558548470e+01 4.814009013496273193e-01 1.394934260027875794e-01
1.051806558817431103e+01 5.005725286910209793e-01 1.260699034727972290e-01
1.064296764776102222e+01 4.799589887240898189e-01 1.434023303427154339e-01
1.094983244468894945e+01 4.272143685655093170e-01 2.069705922905558104e-01
1.066281494161635024e+01 4.796238792252222050e-01 1.636996157616010805e-01
1.090756969364144702e+01 4.347238107166451759e-01 1.954152766437964317e-01
